All Transactions Activity Types

Account Activity for Individual Brokerage -4702 from 2024-07-17 to 2026-07-17

Total:,-1815.91

Activity/Trade Date,Transaction Date,Settlement Date,Activity Type,Description,Symbol,Cusip,Quantity #,Price $,Amount $,Commission,Category,Note
11/18/24,11/18/24,11/19/24,Sold Short,PUT  NVDA   11/29/24   136.000,NVDA,--,-2.0,6.65,1328.92,1.07,--,--
11/18/24,11/18/24,11/19/24,Bought,PALANTIR TECHNOLOGIES INC CL A UNSOLICITED TRADE,PLTR,--,5.0,59.8,-299.0,0.0,--,--
11/18/24,11/18/24,11/19/24,Bought,PALANTIR TECHNOLOGIES INC CL A UNSOLICITED TRADE,PLTR,--,10.0,62.3,-623.0,0.0,--,--
11/15/24,11/15/24,11/18/24,Bought To Open,PUT  QQQ    12/20/24   485.000,QQQ,--,2.0,7.34,-1469.03,1.03,--,--
11/15/24,11/15/24,11/18/24,Sold Short,PUT  QQQ    12/20/24   490.000,QQQ,--,-2.0,8.86,1770.91,1.08,--,--
11/15/24,11/15/24,11/18/24,Bought To Open,CALL SOUN   07/18/25    10.000,SOUN,--,1.0,0.96,-96.52,0.52,--,--
11/15/24,11/15/24,11/18/24,Bought To Open,PUT  NVDA   12/20/24   135.000,NVDA,--,1.0,6.5,-650.52,0.52,--,--
11/15/24,11/15/24,11/18/24,Sold Short,PUT  NVDA   12/20/24   138.000,NVDA,--,-1.0,7.8,779.45,0.55,--,--
11/15/24,11/15/24,11/18/24,Sold Short,PUT  QQQ    11/20/24   504.000,QQQ,--,-2.0,8.88,1774.91,1.08,--,--
11/15/24,11/15/24,11/18/24,Sold To Close,PUT  QQQ    11/15/24   505.000,QQQ,--,-2.0,8.46,1690.91,1.08,--,--
11/15/24,11/15/24,11/18/24,Bought To Open,PUT  QQQ    11/20/24   500.000,QQQ,--,2.0,6.29,-1259.03,1.03,--,--
11/15/24,11/15/24,11/18/24,Bought To Cover,PUT  QQQ    11/15/24   508.000,QQQ,--,2.0,11.45,-2291.03,1.03,--,--
11/14/24,11/14/24,11/15/24,Bought To Cover,CALL SOFI   03/21/25    11.000,SOFI,--,1.0,3.48,-348.52,0.52,--,--
11/14/24,11/14/24,11/15/24,Sold,SOFI TECHNOLOGIES INC UNSOLICITED TRADE,SOFI,--,-100.0,13.58,1357.94,0.04,--,--
11/14/24,11/14/24,11/15/24,Bought,GRAYSCALE BITCOIN MINI TRU ETF UNSOLICITED TRADE,BTC,--,50.0,7.83,-391.5,0.0,--,--
11/14/24,11/14/24,11/15/24,Sold To Close,PUT  AAPL   12/20/24   220.000,AAPL,--,-3.0,2.35,703.42,1.57,--,--
11/14/24,11/14/24,11/15/24,Bought To Cover,PUT  AAPL   12/20/24   230.000,AAPL,--,3.0,6.45,-1936.55,1.55,--,--
11/12/24,11/12/24,11/13/24,Bought To Open,PUT  QQQ    11/15/24   505.000,QQQ,--,2.0,1.19,-239.03,1.03,--,--
11/12/24,11/12/24,11/13/24,Sold Short,PUT  QQQ    11/15/24   508.000,QQQ,--,-2.0,1.89,376.94,1.05,--,--
11/12/24,11/12/24,11/13/24,Sold To Close,CALL INTC   12/18/26    20.000,INTC,--,-1.0,9.05,904.45,0.55,--,--
11/12/24,11/12/24,11/13/24,Sold To Close,CALL SOFI   04/17/25    14.000,SOFI,--,-1.0,2.21,220.47,0.53,--,--
11/07/24,11/07/24,11/08/24,Bought To Open,CALL SOFI   04/17/25    14.000,SOFI,--,1.0,1.1,-110.52,0.52,--,--
11/05/24,11/05/24,11/04/24,Option Assigned,PUT  SPY    11/04/24   575.000,SPY,--,2.0,,0.0,0.0,--,--
11/05/24,11/05/24,11/05/24,Sold,SPDR S&P 500 ETF TRUST,SPY,--,-200.0,572.0,114396.78,3.19,--,--
11/05/24,11/05/24,11/05/24,Bought,SPDR S&P 500 ETF TRUST,SPY,--,200.0,575.0,-115000.0,0.0,--,--
11/05/24,11/05/24,11/04/24,Option Exercised,PUT  SPY    11/04/24   572.000,SPY,--,-2.0,,0.0,0.0,--,--
11/01/24,11/01/24,11/04/24,Sold To Close,PUT  SPY    11/01/24   572.000,SPY,--,-2.0,0.82,162.95,1.04,--,--
11/01/24,11/01/24,11/04/24,Bought To Open,PUT  SPY    11/04/24   572.000,SPY,--,2.0,1.79,-359.03,1.03,--,--
11/01/24,11/01/24,11/04/24,Bought To Cover,PUT  SPY    11/01/24   575.000,SPY,--,2.0,2.29,-459.03,1.03,--,--
11/01/24,11/01/24,11/04/24,Sold Short,PUT  SPY    11/04/24   575.000,SPY,--,-2.0,3.11,620.94,1.05,--,--
10/31/24,10/31/24,10/31/24,Interest,Thru 10/31/24 for 15 days,--,--,,,-2.63,0.0,--,--
10/31/24,10/31/24,11/01/24,Bought,NVIDIA CORPORATION UNSOLICITED TRADE,NVDA,--,3.0,135.8,-407.4,0.0,--,--
10/30/24,10/30/24,10/31/24,Bought,NVIDIA CORPORATION UNSOLICITED TRADE,NVDA,--,3.0,138.7,-416.1,0.0,--,--
10/30/24,10/30/24,10/31/24,Sold,TESLA INC UNSOLICITED TRADE,TSLA,--,-4.0,260.05,1040.17,0.03,--,--
10/29/24,10/29/24,10/30/24,Bought To Open,PUT  SPY    11/01/24   572.000,SPY,--,2.0,1.03,-207.02,1.02,--,--
10/29/24,10/29/24,10/30/24,Sold Short,PUT  SPY    11/01/24   575.000,SPY,--,-2.0,1.53,304.96,1.03,--,--
10/28/24,10/28/24,10/25/24,Option Expired,PUT  SPXW   10/25/24  5805.000,SPX,--,-1.0,,0.0,0.0,--,--
10/28/24,10/28/24,10/28/24,Sold,PUT  SPXW   10/25/24  5820.000,SPX,--,1.0,11.88,-1188.0,0.0,--,--
10/23/24,10/23/24,10/23/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,5.63,0.0,--,--
10/23/24,10/23/24,10/23/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,-5.63,0.0,--,--
10/23/24,10/23/24,10/24/24,Sold To Close,PUT  SPXW   10/23/24  5805.000,SPX,--,-1.0,3.14,312.94,0.51,--,--
10/23/24,10/23/24,10/24/24,Sold Short,PUT  SPXW   10/25/24  5820.000,SPX,--,-1.0,20.75,2073.94,0.51,--,--
10/23/24,10/23/24,10/24/24,Bought To Open,PUT  SPXW   10/25/24  5805.000,SPX,--,1.0,15.53,-1554.06,0.51,--,--
10/23/24,10/23/24,10/24/24,Bought To Cover,PUT  SPXW   10/23/24  5820.000,SPX,--,1.0,7.26,-727.06,0.51,--,--
10/22/24,10/22/24,10/22/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,-5.63,0.0,--,--
10/22/24,10/22/24,10/22/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,5.63,0.0,--,--
10/22/24,10/22/24,10/23/24,Sold Short,PUT  SPXW   10/23/24  5820.000,SPX,--,-1.0,3.0,298.94,0.51,--,--
10/22/24,10/22/24,10/23/24,Bought To Open,PUT  SPXW   10/23/24  5805.000,SPX,--,1.0,1.65,-166.06,0.51,--,--
10/22/24,10/22/24,10/23/24,Sold To Close,PUT  SPXW   10/23/24  5820.000,SPX,--,-1.0,3.4,338.94,0.51,--,--
10/22/24,10/22/24,10/23/24,Bought To Cover,PUT  SPXW   10/23/24  5835.000,SPX,--,1.0,6.3,-631.06,0.51,--,--
10/22/24,10/22/24,10/23/24,Bought To Open,PUT  SPXW   10/23/24  5820.000,SPX,--,1.0,13.23,-1324.06,0.51,--,--
10/22/24,10/22/24,10/23/24,Sold Short,PUT  SPXW   10/23/24  5835.000,SPX,--,-1.0,19.67,1965.94,0.51,--,--
10/22/24,10/22/24,10/23/24,Bought To Cover,PUT  SPXW   10/22/24  5835.000,SPX,--,1.0,13.28,-1329.06,0.51,--,--
10/22/24,10/22/24,10/23/24,Sold To Close,PUT  SPXW   10/22/24  5820.000,SPX,--,-1.0,6.84,682.94,0.51,--,--
10/21/24,10/21/24,10/22/24,Sold Short,PUT  SPXW   10/22/24  5835.000,SPX,--,-1.0,5.61,559.94,0.51,--,--
10/21/24,10/21/24,10/22/24,Bought To Open,PUT  SPXW   10/22/24  5820.000,SPX,--,1.0,3.36,-337.06,0.51,--,--
10/21/24,10/21/24,10/18/24,Option Expired,PUT  SPXW   10/18/24  5830.000,SPX,--,1.0,,0.0,0.0,--,--
10/21/24,10/21/24,10/18/24,Option Expired,PUT  SPXW   10/18/24  5820.000,SPX,--,-1.0,,0.0,0.0,--,--
10/17/24,10/17/24,10/18/24,Sold Short,PUT  SPXW   10/18/24  5830.000,SPX,--,-1.0,10.3,1028.94,0.51,--,--
10/17/24,10/17/24,10/18/24,Bought To Open,PUT  SPXW   10/18/24  5820.000,SPX,--,1.0,7.9,-791.06,0.51,--,--
10/17/24,10/17/24,10/16/24,Option Expired,PUT  SPXW   10/16/24  5810.000,SPX,--,1.0,,0.0,0.0,--,--
10/17/24,10/17/24,10/16/24,Option Expired,PUT  SPXW   10/16/24  5800.000,SPX,--,-1.0,,0.0,0.0,--,--
10/16/24,10/16/24,10/16/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,1631.59,0.0,--,--
10/16/24,10/16/24,10/16/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,-1631.59,0.0,--,--
10/16/24,10/16/24,10/16/24,Interest,MORGAN STANLEY BANK N.A. (Period 10/01-10/15),MSBNK,--,-0.01,,0.01,0.0,--,--
10/16/24,10/16/24,10/16/24,Transfer,ACH DEPOSIT  REFID:119563074906;,--,--,,,800.0,0.0,--,--
10/16/24,10/16/24,10/17/24,Bought To Open,PUT  SPXW   10/16/24  5800.000,SPX,--,1.0,0.72,-73.06,0.51,--,--
10/16/24,10/16/24,10/17/24,Sold Short,PUT  SPXW   10/16/24  5810.000,SPX,--,-1.0,1.37,135.94,0.51,--,--
10/16/24,10/16/24,10/17/24,Bought To Cover,PUT  SPX    10/18/24  5800.000,SPX,--,1.0,7.71,-772.06,0.51,--,--
10/16/24,10/16/24,10/17/24,Sold To Close,PUT  SPX    10/18/24  5790.000,SPX,--,-1.0,5.91,589.94,0.51,--,--
10/16/24,10/16/24,10/17/24,Sold Short,PUT  SPX    10/18/24  5800.000,SPX,--,-1.0,10.62,1060.94,0.51,--,--
10/16/24,10/16/24,10/17/24,Bought To Open,PUT  SPX    10/18/24  5790.000,SPX,--,1.0,8.37,-838.06,0.51,--,--
10/16/24,10/16/24,10/17/24,Sold,AMAZON COM INC UNSOLICITED TRADE,AMZN,--,-3.0,187.15,561.43,0.02,--,--
10/16/24,10/16/24,10/16/24,Sold,PUT  SPXW   10/15/24  5840.000,SPX,--,1.0,24.74,-2474.0,0.0,--,--
10/16/24,10/16/24,10/16/24,Sold,PUT  SPXW   10/15/24  5835.000,SPX,--,4.0,19.74,-7896.0,0.0,--,--
10/16/24,10/16/24,10/16/24,Sold,PUT  SPXW   10/15/24  5825.000,SPX,--,-4.0,9.74,3895.99,0.0,--,--
10/16/24,10/16/24,10/16/24,Sold,PUT  SPXW   10/15/24  5830.000,SPX,--,-1.0,14.74,1474.0,0.0,--,--
10/14/24,10/14/24,10/14/24,Adjustment,MARKED TO MARKET,--,--,,,-99.86,0.0,--,--
10/14/24,10/14/24,10/14/24,Adjustment,MARKED TO MARKET,--,--,,,99.86,0.0,--,--
10/14/24,10/14/24,10/15/24,Sold Short,PUT  SPXW   10/15/24  5840.000,SPX,--,-1.0,5.12,510.94,0.51,--,--
10/14/24,10/14/24,10/15/24,Sold Short,PUT  SPXW   10/15/24  5835.000,SPX,--,-4.0,4.1,1635.74,2.05,--,--
10/14/24,10/14/24,10/15/24,Bought To Open,PUT  SPXW   10/15/24  5825.000,SPX,--,4.0,2.85,-1144.25,2.05,--,--
10/14/24,10/14/24,10/15/24,Bought To Open,PUT  SPXW   10/15/24  5830.000,SPX,--,1.0,3.57,-358.06,0.51,--,--
10/14/24,10/14/24,10/15/24,Bought To Cover,ROBLOX CORP CL A UNSOLICITED TRADE,RBLX,--,100.0,41.0,-4100.0,0.0,--,--
10/14/24,10/14/24,10/15/24,Sold To Close,PUT  SPXW   10/14/24  5775.000,SPX,--,-4.0,0.17,63.74,2.05,--,--
10/14/24,10/14/24,10/15/24,Bought To Cover,PUT  SPXW   10/14/24  5785.000,SPX,--,4.0,0.22,-92.25,2.05,--,--
10/14/24,10/14/24,10/11/24,Option Exercised,PUT  RBLX   10/11/24    42.000,RBLX,--,-1.0,,0.0,0.0,--,--
10/14/24,10/14/24,10/11/24,Option Expired,PUT  RBLX   10/11/24    30.500,RBLX,--,1.0,,0.0,0.0,--,--
10/14/24,10/14/24,10/15/24,Sold Short,ROBLOX CORP CL A,RBLX,--,-100.0,42.0,4199.86,0.12,--,--
10/11/24,10/11/24,10/15/24,Sold Short,PUT  SPXW   10/14/24  5785.000,SPX,--,-3.0,5.1,1526.81,1.53,--,--
10/11/24,10/11/24,10/15/24,Bought To Open,PUT  SPXW   10/14/24  5775.000,SPX,--,3.0,3.9,-1173.18,1.53,--,--
10/11/24,10/11/24,10/15/24,Sold Short,PUT  SPXW   10/14/24  5785.000,SPX,--,-1.0,5.27,525.94,0.51,--,--
10/11/24,10/11/24,10/15/24,Bought To Open,PUT  SPXW   10/14/24  5775.000,SPX,--,1.0,4.07,-408.06,0.51,--,--
10/11/24,10/11/24,10/15/24,Sold To Close,PUT  SPXW   10/11/24  5740.000,SPX,--,-1.0,0.17,15.94,0.51,--,--
10/11/24,10/11/24,10/15/24,Bought To Cover,PUT  SPXW   10/11/24  5750.000,SPX,--,1.0,0.22,-23.06,0.51,--,--
10/11/24,10/11/24,10/15/24,Sold To Close,PUT  SPY    10/11/24   568.000,SPY,--,-1.0,0.02,1.48,0.52,--,--
10/11/24,10/11/24,10/15/24,Sold To Close,PUT  SPY    10/11/24   568.000,SPY,--,-8.0,0.02,11.88,4.1,--,--
10/11/24,10/11/24,10/15/24,Bought To Cover,PUT  SPY    10/11/24   571.000,SPY,--,9.0,0.05,-45.1,0.1,--,--
10/10/24,10/10/24,10/11/24,Sold Short,PUT  SPXW   10/11/24  5750.000,SPX,--,-1.0,5.82,580.94,0.51,--,--
10/10/24,10/10/24,10/11/24,Bought To Open,PUT  SPXW   10/11/24  5740.000,SPX,--,1.0,4.32,-433.06,0.51,--,--
10/10/24,10/10/24,10/11/24,Sold To Close,PUT  TQQQ   12/20/24    68.000,TQQQ,--,-5.0,5.28,2637.35,2.64,--,--
10/10/24,10/10/24,10/11/24,Bought To Open,PUT  SPY    10/11/24   568.000,SPY,--,6.0,0.26,-159.07,3.07,--,--
10/10/24,10/10/24,10/11/24,Sold Short,PUT  SPY    10/11/24   571.000,SPY,--,-6.0,0.57,338.9,3.08,--,--
10/10/24,10/10/24,10/11/24,Bought To Cover,PUT  TQQQ   12/20/24    70.000,TQQQ,--,5.0,6.0,-3002.56,2.56,--,--
10/10/24,10/10/24,10/11/24,Bought To Cover,PUT  SPY    10/10/24   572.000,SPY,--,6.0,0.05,-30.07,0.07,--,--
10/10/24,10/10/24,10/11/24,Sold To Close,PUT  SPY    10/10/24   569.000,SPY,--,-6.0,0.01,2.9,3.08,--,--
10/10/24,10/10/24,10/11/24,Bought To Open,PUT  SPY    10/11/24   568.000,SPY,--,3.0,0.33,-100.53,1.53,--,--
10/10/24,10/10/24,10/11/24,Sold Short,PUT  SPY    10/11/24   571.000,SPY,--,-3.0,0.68,202.45,1.54,--,--
10/10/24,10/10/24,10/11/24,Bought To Cover,PUT  TQQQ   10/11/24    69.000,TQQQ,--,1.0,0.07,-7.01,0.01,--,--
10/10/24,10/10/24,10/11/24,Sold To Close,PUT  TQQQ   10/11/24    61.500,TQQQ,--,-1.0,0.02,1.48,0.52,--,--
10/09/24,10/09/24,10/10/24,Bought To Open,PUT  SPY    10/10/24   569.000,SPY,--,6.0,0.21,-129.07,3.07,--,--
10/09/24,10/09/24,10/10/24,Sold Short,PUT  SPY    10/10/24   572.000,SPY,--,-6.0,0.5,296.9,3.08,--,--
10/09/24,10/09/24,10/10/24,Sold To Close,CALL AAPL   10/18/24   232.500,AAPL,--,-1.0,1.8,179.48,0.52,--,--
10/09/24,10/09/24,10/10/24,Bought To Cover,PUT  FDX    12/20/24   270.000,FDX,--,3.0,15.67,-4702.53,1.53,--,--
10/09/24,10/09/24,10/10/24,Sold To Close,PUT  FDX    12/20/24   260.000,FDX,--,-3.0,10.9,3268.36,1.63,--,--
10/09/24,10/09/24,10/10/24,Bought To Cover,PUT  RBLX   10/11/24    30.000,RBLX,--,1.0,0.01,-1.01,0.01,--,--
10/09/24,10/09/24,10/10/24,Bought To Open,PUT  RBLX   10/11/24    42.000,RBLX,--,1.0,1.11,-111.51,0.51,--,--
10/09/24,10/09/24,10/10/24,Sold To Close,PUT  RBLX   10/11/24    38.000,RBLX,--,-1.0,0.07,6.48,0.52,--,--
10/09/24,10/09/24,10/10/24,Sold Short,PUT  RBLX   10/11/24    30.500,RBLX,--,-1.0,0.01,0.48,0.52,--,--
10/08/24,10/08/24,10/09/24,Bought To Open,PUT  RBLX   10/11/24    38.000,RBLX,--,1.0,0.99,-99.51,0.51,--,--
10/08/24,10/08/24,10/09/24,Sold,NIKOLA CORPORATION NEW UNSOLICITED TRADE,NKLA,--,-3.0,4.65,13.94,0.01,--,--
10/08/24,10/08/24,10/09/24,Sold Short,PUT  RBLX   10/11/24    30.000,RBLX,--,-1.0,0.05,4.48,0.52,--,--
10/08/24,10/08/24,10/09/24,Sold,RIVIAN AUTOMOTIVE INC CL A UNSOLICITED TRADE,RIVN,--,-10.0,10.63,106.29,0.01,--,--
10/07/24,10/07/24,10/08/24,Sold Short,PUT  TQQQ   10/11/24    69.000,TQQQ,--,-1.0,1.22,121.48,0.52,--,--
10/07/24,10/07/24,10/08/24,Bought To Open,PUT  TQQQ   10/11/24    61.500,TQQQ,--,1.0,0.16,-16.51,0.51,--,--
10/07/24,10/07/24,10/08/24,Sold,WESTWATER RES INC UNSOLICITED TRADE,WWR,--,-1.0,0.52,0.51,0.01,--,--
10/03/24,10/03/24,10/03/24,Qualified Dividend,NVIDIA CORPORATION REC 10/03/24 PAY 10/03/24 RATE 0.00000000 QTY 0.00000000,NVDA,--,,,0.2,0.0,--,--
10/03/24,10/03/24,10/04/24,Bought To Open,PUT  TQQQ   12/20/24    68.000,TQQQ,--,5.0,7.32,-3662.56,2.56,--,--
10/03/24,10/03/24,10/04/24,Sold Short,PUT  TQQQ   12/20/24    70.000,TQQQ,--,-5.0,8.2,4097.31,2.68,--,--
10/03/24,10/03/24,10/04/24,Bought To Open,PUT  AAPL   12/20/24   220.000,AAPL,--,3.0,7.75,-2326.53,1.53,--,--
10/03/24,10/03/24,10/04/24,Bought To Open,PUT  FDX    12/20/24   260.000,FDX,--,1.0,11.77,-1177.51,0.51,--,--
10/03/24,10/03/24,10/04/24,Bought To Open,PUT  FDX    12/20/24   260.000,FDX,--,1.0,11.77,-1177.51,0.51,--,--
10/03/24,10/03/24,10/04/24,Sold Short,PUT  AAPL   12/20/24   230.000,AAPL,--,-3.0,12.27,3679.35,1.64,--,--
10/03/24,10/03/24,10/04/24,Sold Short,PUT  FDX    12/20/24   270.000,FDX,--,-1.0,16.6,1659.44,0.56,--,--
10/03/24,10/03/24,10/04/24,Sold Short,PUT  FDX    12/20/24   270.000,FDX,--,-1.0,16.61,1660.44,0.56,--,--
10/03/24,10/03/24,10/04/24,Bought To Open,PUT  FDX    12/20/24   260.000,FDX,--,1.0,11.76,-1176.51,0.51,--,--
10/03/24,10/03/24,10/04/24,Sold Short,PUT  FDX    12/20/24   270.000,FDX,--,-1.0,16.62,1661.44,0.56,--,--
10/03/24,10/03/24,10/04/24,Bought To Cover,PUT  FDX    12/20/24   260.000,FDX,--,1.0,11.45,-1145.51,0.51,--,--
10/01/24,10/01/24,10/01/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,-642.37,0.0,--,--
10/01/24,10/01/24,10/01/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,642.37,0.0,--,--
10/01/24,10/01/24,10/02/24,Bought To Open,CALL AAPL   10/18/24   232.500,AAPL,--,1.0,1.75,-175.51,0.51,--,--
10/01/24,10/01/24,10/02/24,Bought,NVIDIA CORPORATION UNSOLICITED TRADE,NVDA,--,2.0,117.4,-234.8,0.0,--,--
10/01/24,10/01/24,10/02/24,Bought,NVIDIA CORPORATION UNSOLICITED TRADE,NVDA,--,1.0,117.4,-117.4,0.0,--,--
10/01/24,10/01/24,10/02/24,Bought,NVIDIA CORPORATION UNSOLICITED TRADE,NVDA,--,1.0,117.75,-117.75,0.0,--,--
09/30/24,09/30/24,09/30/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,-42.26,0.0,--,--
09/30/24,09/30/24,09/30/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,42.26,0.0,--,--
09/30/24,09/30/24,09/30/24,Interest,Thru 09/30/24 for 11 days,--,--,,,-13.74,0.0,--,--
09/30/24,09/30/24,10/01/24,Sold,LLOYDS BANKING GROUP PLC UNSOLICITED TRADE,LYG,--,-100.0,3.11,310.97,0.01,--,--
09/30/24,09/30/24,10/01/24,Bought To Open,CALL STLA   01/15/27    20.000,STLA,--,1.0,0.95,-95.51,0.51,--,--
09/25/24,09/25/24,09/25/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,-956.46,0.0,--,--
09/25/24,09/25/24,09/25/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,956.46,0.0,--,--
09/24/24,09/24/24,09/24/24,Adjustment,CASH ADJUSTMENT Cash to Margin,--,--,,,809.71,0.0,--,--
09/24/24,09/24/24,09/24/24,Adjustment,CASH ADJUSTMENT Cash to Margin,--,--,,,-809.71,0.0,--,--
09/23/24,09/23/24,09/23/24,Adjustment,CASH ADJUSTMENT Cash to Margin,--,--,,,924.21,0.0,--,--
09/23/24,09/23/24,09/23/24,Adjustment,CASH ADJUSTMENT Cash to Margin,--,--,,,-924.21,0.0,--,--
09/20/24,09/20/24,09/20/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,613.65,0.0,--,--
09/20/24,09/20/24,09/20/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,-613.65,0.0,--,--
09/20/24,09/20/24,09/20/24,Adjustment,INTERNAL FUND TRANSFER,--,--,,,151.87,0.0,--,--
09/20/24,09/20/24,09/20/24,Adjustment,INTERNAL FUND TRANSFER,--,--,,,-151.87,0.0,--,--
09/20/24,09/20/24,09/23/24,Sold Short,PUT  FDX    12/20/24   260.000,FDX,--,-1.0,14.55,1454.44,0.56,--,--
09/20/24,09/20/24,09/23/24,Bought To Cover,PUT  FDX    09/20/24   270.000,FDX,--,1.0,10.65,-1065.51,0.51,--,--
09/19/24,09/19/24,09/20/24,Sold Short,CALL SOFI   03/21/25    11.000,SOFI,--,-1.0,0.56,55.48,0.52,--,--
09/19/24,09/19/24,09/20/24,Bought,SOFI TECHNOLOGIES INC UNSOLICITED TRADE,SOFI,--,100.0,8.21,-821.0,0.0,--,--
09/18/24,09/18/24,09/18/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,37.03,0.0,--,--
09/18/24,09/18/24,09/18/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,-37.03,0.0,--,--
09/17/24,09/17/24,09/18/24,Sold Short,PUT  FDX    09/20/24   270.000,FDX,--,-1.0,1.75,174.48,0.52,--,--
09/17/24,09/17/24,09/18/24,Bought To Cover,PUT  NVDA   10/18/24   105.000,NVDA,--,1.0,2.11,-211.51,0.51,--,--
09/16/24,09/16/24,09/16/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,-194.97,0.0,--,--
09/16/24,09/16/24,09/16/24,Adjustment,TRNSFR MARGIN TO CASH,--,--,,,194.97,0.0,--,--
09/13/24,09/13/24,09/13/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,211.02,0.0,--,--
09/13/24,09/13/24,09/13/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,-211.02,0.0,--,--
09/13/24,09/13/24,09/16/24,Sold Short,PUT  NVDA   10/18/24   105.000,NVDA,--,-1.0,2.22,221.48,0.52,--,--
09/13/24,09/13/24,09/16/24,Bought To Cover,PUT  TQQQ   09/20/24    59.000,TQQQ,--,1.0,0.26,-26.51,0.51,--,--
09/12/24,09/12/24,09/12/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,3357.19,0.0,--,--
09/12/24,09/12/24,09/12/24,Adjustment,TRNSFR CASH TO MARGIN,--,--,,,-3357.19,0.0,--,--
09/12/24,09/12/24,09/12/24,Dividend,MICROSOFT CORP DIVIDEND REINVESTMENT,MSFT,--,0.006,411.313,-2.27,0.0,--,--
09/12/24,09/12/24,09/12/24,Dividend,MICROSOFT CORP REC 09/12/24 PAY 09/12/24 RATE 0.00000000 QTY 0.00000000,MSFT,--,,,2.27,0.0,--,--
09/12/24,09/12/24,09/12/24,Transfer,ACH DEPOSIT  REFID:116956731906;,--,--,,,5100.0,0.0,--,--
09/12/24,09/12/24,09/13/24,Bought,LLOYDS BANKING GROUP PLC UNSOLICITED TRADE,LYG,--,100.0,3.035,-303.5,0.0,--,--
09/12/24,09/12/24,09/13/24,Sold Short,PUT  TQQQ   09/20/24    59.000,TQQQ,--,-1.0,0.93,92.48,0.52,--,--
09/03/24,09/03/24,09/04/24,Bought To Open,CALL INTC   12/18/26    20.000,INTC,--,1.0,6.7,-670.51,0.51,--,--
08/30/24,08/30/24,08/30/24,MISC,Thru 08/31/24 for 31 days,--,--,,,-28.91,0.0,--,--
08/14/24,08/14/24,08/15/24,Bought,SOFI TECHNOLOGIES INC UNSOLICITED TRADE,SOFI,--,100.0,6.6,-660.0,0.0,--,--
07/31/24,07/31/24,07/31/24,MISC,Thru 07/31/24 for 31 days,--,--,,,-24.18,0.0,--,--



"For all accounts, the Activity Date and the Processing Date are displayed. However, for Morgan Stanley and Co. and Externally Held accounts, only the Activity Date is available; therefore, the Processing Date listed for these accounts will be equivalent to the Activity Date. Please rely on the official account statements of your Morgan Stanley & Co. or Externally Held account for the actual Processing Date of any of these assets, and refer to the definitions section for more information on these categories."

"The information provided with respect to your employee stock option plan (""ESOP"") was obtained from third party sources which Morgan Stanley believes to be reliable. However, we make no representation or guarantee that the information is accurate or complete. There may be other requirements, details, and criteria governing your ESOP. Please refer to the documentation provided by your employer for the terms and conditions governing your ESOP."

E*TRADE from Morgan Stanley credits and offers may be subject to U.S. withholding taxes and reporting at retail value. Taxes related to these credits and offers are the customer's responsibility.

"Under the Bank Deposit Program, free credit balances held in an account(s) at Morgan Stanley Smith Barney LLC are automatically deposited into an interest bearing deposit account(s), at FDIC-insured banks. For more information, view the Bank Deposit Program Disclosure Statement."

